VARIABLES="Frequency (rad/s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Excitation force - beta =   0.000 deg",I=    20,F=POINT
 1.2421  0.176461E+07  0.739445E+06  0.331550E+06  0.341695E+07  0.176910E+08  0.143919E+09 -157.94  -93.83 -162.37  -87.82 -171.62   -2.79
 1.3368  0.186947E+07  0.135265E+07  0.173122E+06  0.426488E+07  0.382323E+08  0.748015E+08  106.28   79.01 -130.54   88.05  131.73   -3.12
 1.4316  0.635213E+06  0.845493E+06  0.392641E+06  0.345168E+07  0.327153E+08  0.699309E+08   11.81   77.49   46.30   82.29  -55.56  172.50
 1.5263  0.723813E+06  0.561314E+06  0.168886E+06  0.186156E+07  0.618527E+07  0.482078E+08  -53.34 -115.62 -123.44 -105.76    6.18  178.71
 1.6211  0.425133E+06  0.252769E+06  0.699523E+05  0.147847E+07  0.701656E+07  0.259022E+08 -119.72 -101.03 -167.74  -90.69   81.60  -33.19
 1.7158  0.182230E+06  0.246991E+06  0.157124E+06  0.126554E+07  0.979273E+06  0.150590E+08   95.34   36.33   51.11   45.18  105.36   31.75
 1.8105  0.164830E+06  0.366774E+05  0.148515E+05  0.378838E+06  0.246144E+07  0.118245E+08  117.26   24.81  -45.16 -174.65   56.39   45.69
 1.9053  0.124838E+06  0.238156E+06  0.937143E+04  0.428936E+06  0.111682E+07  0.277491E+08   31.55  132.92  162.21  123.41 -102.54 -170.25
 2.0000  0.279892E+06  0.406614E+06  0.346275E+05  0.998162E+06  0.902423E+06  0.715682E+07  -99.99  -66.29  163.16  -66.40 -114.38   -8.53
Zone t="Excitation force - beta =  60.000 deg",I=    20,F=POINT
 0.2000  0.992700E+06  0.284957E+07  0.385929E+08  0.917957E+06  0.155418E+09  0.968387E+07  -89.98  -89.92   -1.83   90.07  -89.98    0.00
 0.2947  0.201039E+07  0.617228E+07  0.323396E+08  0.734856E+06  0.291913E+09  0.448522E+08  -90.17  -89.28   -7.05   90.73  -90.18    0.02
 0.3895  0.307849E+07  0.105873E+08  0.264184E+08  0.153081E+07  0.399711E+09  0.133228E+09  -92.20  -86.60  -16.27  -86.61  -92.39    0.34
 0.4842  0.401814E+07  0.149356E+08  0.214940E+08  0.680075E+07  0.443150E+09  0.306085E+09  -98.33  -80.09  -27.31  -80.18 -100.44    2.28
 0.5789  0.490346E+07  0.163331E+08  0.164508E+08  0.130799E+08  0.452672E+09  0.565383E+09 -105.61  -71.07  -36.98  -71.44 -116.27    8.78
 0.6737  0.507405E+07  0.132536E+08  0.107230E+08  0.155902E+08  0.479130E+09  0.764601E+09 -106.56  -64.19  -47.40  -65.20 -132.67   18.59
 0.7684  0.321011E+07  0.741070E+07  0.551623E+07  0.119165E+08  0.430587E+09  0.750484E+09 -111.23  -62.57  -60.73  -64.79 -141.34   22.02
 0.8632  0.120608E+07  0.187728E+07  0.160262E+07  0.462787E+07  0.295177E+09  0.600026E+09 -165.62  -66.13  -94.39  -72.97 -153.96   17.27
