Nb de frequency :    20
 0.2000
  0.195312E-02  0.199824E+08  0.264160E+00  0.700485E+08  0.375781E+01 -0.655312E+02
  0.480469E+00 -0.210938E+00  0.512062E+08  0.118750E+01  0.121000E+03  0.153125E+01
  0.195312E-01  0.705925E+08 -0.130312E+02  0.201905E+10  0.400000E+02  0.103194E+04
 -0.678031E+07  0.250000E+00 -0.290000E+02 -0.172000E+03  0.841417E+11 -0.214000E+03
  0.125000E+00 -0.165000E+03 -0.910156E+00 -0.296984E+03 -0.804000E+03  0.427912E+11
 0.8632
  0.479580E+07  0.234375E-01 -0.535156E+00  0.468750E-01 -0.182285E+08 -0.163750E+02
  0.000000E+00  0.113625E+08 -0.317383E-01  0.542835E+08  0.218750E+00  0.590703E+02
  0.292969E+00 -0.117188E+00  0.525588E+08  0.261875E+02 -0.560000E+02  0.375000E+00
  0.390625E-02  0.561815E+08 -0.937500E+00  0.200103E+10  0.180000E+02 -0.371750E+03
 -0.174459E+08 -0.150000E+01  0.670000E+02 -0.108000E+03  0.844502E+11  0.248000E+03
  0.937500E-01 -0.250000E+02  0.945312E+00 -0.673312E+03  0.168500E+03  0.306971E+11
 0.9579
  0.359808E+07  0.976562E-02 -0.566406E+00 -0.390625E-01 -0.213556E+08  0.687500E+01
  0.366211E-02  0.689166E+07 -0.318604E-01  0.419289E+08  0.367188E+00  0.442969E+02
  0.351562E-01 -0.425781E+00  0.543630E+08 -0.192812E+02 -0.200000E+01 -0.125000E+00
 -0.800781E-01  0.443881E+08  0.287500E+01  0.197895E+10  0.220000E+02  0.527969E+03
 -0.195242E+08  0.325000E+01 -0.870000E+02  0.240000E+02  0.857905E+11  0.668000E+03
 -0.200000E+01  0.995000E+02  0.187500E+00  0.244938E+03 -0.110000E+03  0.183309E+11
 1.0526
  0.232673E+07  0.000000E+00  0.375977E+00  0.917969E-01 -0.209625E+08 -0.587500E+01
 -0.390625E-02  0.429019E+07 -0.805664E-01  0.320045E+08 -0.781250E+00 -0.155938E+02
 -0.132812E+00  0.218750E+00  0.555932E+08 -0.616250E+02  0.289000E+03 -0.218750E+01
  0.625000E-01  0.346495E+08  0.450000E+01  0.195543E+10  0.620000E+02 -0.115000E+02
 -0.170074E+08  0.100000E+01  0.970000E+02 -0.124000E+03  0.869868E+11  0.772000E+03
  0.750000E+00 -0.300000E+01 -0.156250E-01  0.152625E+03  0.151000E+03  0.124306E+11
 1.1474
  0.125875E+07 -0.117188E-01  0.220703E+00 -0.170898E-01 -0.201836E+08  0.128125E+01
 -0.390625E-02  0.283804E+07 -0.935059E-01  0.239174E+08  0.343750E+00 -0.619375E+02
  0.990625E+01  0.114844E+01  0.343440E+08  0.495938E+02 -0.259000E+03 -0.100000E+01
  0.781250E-02  0.267365E+08 -0.437500E+01  0.193036E+10 -0.180000E+02  0.200500E+03
 -0.166378E+08  0.750000E+00  0.352000E+03  0.960000E+02  0.807633E+11  0.716000E+03
 -0.100000E+01 -0.825000E+01 -0.625000E-01  0.230625E+02 -0.560000E+02  0.903251E+10
 1.2421
  0.845795E+06  0.000000E+00  0.536621E+00 -0.781250E-02 -0.845849E+06 -0.671875E+00
  0.000000E+00  0.201926E+07  0.246582E-01  0.175340E+08 -0.781250E-02  0.160312E+02
 -0.535156E+00  0.664062E-01  0.636547E+08 -0.391250E+02 -0.374000E+03 -0.937500E+00
 -0.781250E-01  0.206908E+08  0.212500E+01  0.190667E+10  0.720000E+02 -0.193500E+03
 -0.172067E+08 -0.437500E+00 -0.237000E+03 -0.280000E+02  0.980891E+11  0.232000E+03
  0.100000E+01  0.150000E+02 -0.109375E+00  0.905312E+02  0.150000E+02  0.731876E+10
 1.3368
  0.686777E+06  0.195312E-02 -0.411621E+00  0.312500E-01  0.344649E+07 -0.843750E+00
  0.000000E+00  0.156393E+07 -0.280762E-01  0.124470E+08  0.156250E-01  0.333750E+02
 -0.125000E+00  0.957031E-01  0.638533E+08 -0.761250E+02 -0.420000E+02 -0.150000E+01
 -0.468750E-01  0.171941E+08 -0.409375E+01  0.188552E+10  0.560000E+02  0.618125E+02
 -0.616163E+06  0.375000E+00 -0.240000E+02  0.400000E+01  0.969261E+11 -0.820000E+02
 -0.100000E+01  0.725000E+01  0.000000E+00 -0.677188E+02 -0.610000E+02  0.489070E+10
 1.4316
  0.850846E+06  0.976562E-03 -0.530273E+00  0.781250E-02  0.151082E+08  0.468750E+00
  0.000000E+00 -0.309159E+06  0.903606E-01 -0.104767E+07 -0.142822E+00 -0.571250E+02
  0.761719E-01  0.488281E-01  0.645387E+08 -0.831250E+01  0.258000E+03  0.115625E+01
  0.195312E-02  0.258186E+08  0.253125E+01  0.185766E+10  0.200000E+01  0.489688E+02
  0.745783E+07 -0.125000E+00  0.750000E+02 -0.600000E+02  0.974551E+11 -0.101000E+03
 -0.250000E+00  0.160000E+02  0.312500E-01  0.331125E+03  0.265000E+02  0.337199E+10
 1.5263
  0.913390E+06  0.244141E-02  0.904297E+00  0.625000E-01  0.289465E+08 -0.687500E+00
 -0.195312E-02  0.517149E+07  0.540771E-01  0.159865E+08  0.139844E+01  0.159688E+02
 -0.644531E-01  0.781250E-01  0.651512E+08 -0.484375E+02  0.100000E+03  0.437500E+00
  0.312500E-01  0.160998E+08  0.312500E-01  0.190396E+10 -0.760000E+02 -0.961250E+02
  0.899655E+07  0.112500E+01  0.118000E+03  0.600000E+02  0.977048E+11 -0.137000E+03
 -0.375000E+00 -0.465000E+02 -0.683594E+00 -0.317367E+03  0.398500E+03  0.107609E+11
 1.6211
  0.835683E+06  0.976562E-03 -0.371094E-01  0.234375E-01  0.261561E+08 -0.687500E+00
  0.976562E-03  0.419205E+07  0.170166E+00  0.124127E+08  0.593750E+00  0.358828E+02
 -0.301758E+00  0.361328E-01  0.656207E+08 -0.102500E+02 -0.170000E+03 -0.625000E+00
  0.585938E-02  0.109376E+08  0.143750E+01  0.187730E+10  0.240000E+02  0.346906E+03
  0.199759E+08  0.137500E+01 -0.259000E+03  0.720000E+02  0.981372E+11  0.130000E+02
  0.187500E+00  0.552500E+02  0.289062E+00  0.112031E+03 -0.192500E+03  0.825070E+10
 1.7158
  0.898054E+06  0.195312E-02  0.156250E+00  0.546875E-01  0.283693E+08  0.593750E+00
  0.488281E-03  0.413455E+07  0.120483E+00  0.107962E+08 -0.632812E+00 -0.771094E+01
 -0.488281E-02  0.264648E+00  0.658634E+08 -0.228125E+02  0.120000E+02  0.804688E+00
 -0.166016E-01  0.961932E+07 -0.121875E+01  0.186704E+10  0.206000E+03 -0.234391E+03
  0.276054E+08  0.193750E+01  0.230000E+02  0.160000E+02  0.984412E+11  0.645000E+03
  0.625000E-01 -0.937500E+01  0.710938E+00 -0.577656E+02 -0.600000E+02  0.813162E+10
 1.8105
  0.929062E+06  0.390625E-02 -0.605469E-01 -0.507812E-01  0.351089E+08  0.812500E+00
  0.488281E-03  0.425726E+07 -0.927734E-01  0.993977E+07  0.000000E+00 -0.162500E+02
 -0.341309E+00 -0.903320E-01  0.667098E+08 -0.560625E+02 -0.900000E+02 -0.265625E+00
  0.136719E-01  0.904715E+07 -0.251562E+02  0.186107E+10 -0.160000E+02 -0.171188E+03
  0.323787E+08  0.159375E+01  0.200000E+01 -0.200000E+02  0.993256E+11 -0.392500E+03
  0.000000E+00 -0.205000E+02 -0.203125E+00  0.128500E+03 -0.118500E+03  0.834244E+10
 1.9053
  0.994817E+06  0.976562E-03  0.181641E+00 -0.781250E-02  0.370859E+08 -0.937500E-01
  0.195312E-02  0.437738E+07 -0.112549E+00  0.915647E+07  0.281250E+00  0.140000E+02
 -0.182373E+00 -0.507568E+00  0.668835E+08 -0.881875E+02 -0.102000E+03 -0.847656E+00
  0.156250E-01  0.882227E+07 -0.656250E+00  0.185699E+10  0.380000E+02 -0.257219E+03
  0.365137E+08 -0.113086E+01 -0.230000E+02  0.324000E+03  0.995232E+11  0.318250E+03
  0.125000E+00 -0.600000E+01 -0.127344E+01  0.483125E+02  0.700000E+02  0.850093E+10
 2.0000
  0.109506E+07  0.000000E+00  0.195312E-01  0.390625E-01  0.391729E+08  0.156250E+00
  0.195312E-02  0.607256E+07 -0.483398E-01  0.111335E+08 -0.515625E+00  0.467500E+02
  0.111084E-01 -0.283356E+00  0.670652E+08 -0.943750E+01 -0.128000E+03 -0.640625E+00
  0.000000E+00  0.151311E+08 -0.812500E+01  0.186552E+10 -0.122000E+03  0.396875E+02
  0.394015E+08 -0.154688E+01 -0.240000E+02  0.184000E+03  0.996974E+11 -0.116602E+03
  0.000000E+00  0.125000E+02  0.937500E-01 -0.319688E+02  0.749000E+03  0.107551E+11
