VARIABLES="w (rad/s)"   |X| (m/m) |Y| (m/m)  |Z| (m/m) |phi| (deg)  |theta| (deg)  |psi| (deg) ang(x) (deg)  ang(y) (deg)  ang(z) (deg) ang(phi) (deg)  ang(theta) (deg)  ang(psi) (deg)
 Number of column (Nvariables*Nbody)=           6
beta=      0.000(deg), Number of pulsation=      20
     0.389  0.6815704E+00  0.2563746E+00  0.8580809E+00  0.1881553E+00  0.8197398E+00  0.2021317E+00  0.9022918E+02  0.8978426E+02  0.5906241E+00 -0.9133863E+02 -0.8980643E+02 -0.1799622E+03
     0.484  0.4468040E+00  0.1796079E+00  0.6655900E+00  0.4619416E-01  0.1268951E+01  0.2529085E+00  0.9325738E+02  0.8961397E+02  0.2299058E+01 -0.9702426E+02 -0.8709880E+02 -0.1798350E+03
     0.579  0.1136176E+00  0.8927222E-01  0.3639612E+00  0.3736963E-02  0.1793454E+01  0.2489575E+00  0.1262708E+03  0.9334506E+02  0.5582213E+00  0.1799809E+03 -0.6819268E+02 -0.1795619E+03
     0.674  0.1592956E+00  0.2031630E-01  0.1380705E+00  0.4211805E-02  0.1135516E+01  0.1760667E+00 -0.7700378E+02 -0.1773282E+03 -0.6008050E+02  0.1161915E+03 -0.2225653E+02 -0.1772027E+03
     0.768  0.1530134E+00  0.6074920E-01  0.1680788E+00  0.1526248E-01  0.1564788E+00  0.5412517E-01 -0.9573968E+02 -0.1070496E+03 -0.7549980E+02 -0.9442804E+02 -0.2477549E+02 -0.1462086E+03
     0.863  0.8412810E-01  0.4251927E-01  0.5095919E-01  0.2106307E-01  0.9003439E-01  0.8019677E-01 -0.1432902E+03 -0.8691396E+02 -0.9773536E+02 -0.7992651E+02 -0.1330387E+03 -0.1743274E+02
     0.958  0.8344887E-01  0.1965507E-01  0.1803337E-01  0.8310985E-02  0.4442064E-01  0.7603794E-01  0.1268158E+03  0.4472782E+02  0.1613281E+03  0.3869900E+02 -0.1709549E+03  0.4108126E+01
     1.053  0.6774227E-01  0.3209736E-01  0.1416158E-01  0.2286681E-01  0.1256791E-01  0.2413859E-01  0.7187322E+02  0.8579476E+02  0.9035612E+02  0.9504436E+02  0.8607258E+02  0.1339156E+03
     1.147  0.4802188E-01  0.8137386E-02  0.4412958E-02  0.5097277E-02  0.9832506E-02  0.5209851E-01 -0.2059200E+02 -0.1488628E+03 -0.1747059E+02 -0.1640880E+03  0.1386509E+02 -0.1768951E+03
     1.242  0.3886642E-01  0.1901061E-01  0.3719142E-02  0.1653530E-01  0.5230041E-02  0.1271293E-01 -0.1016255E+03 -0.8900385E+02 -0.9578759E+02 -0.7668020E+02 -0.8492254E+02 -0.3712194E+02
     1.337  0.2563824E-01  0.7425681E-02  0.1708006E-02  0.4891407E-02  0.3791075E-02  0.2824811E-01  0.1536849E+03  0.7056478E+02  0.1593277E+03  0.7947176E+02  0.1513289E+03  0.1256928E+02
     1.432  0.2219185E-01  0.8810719E-02  0.9112518E-03  0.7331942E-02  0.1104506E-02  0.1594065E-01  0.5679630E+02  0.1026454E+03  0.2402526E+02  0.1143007E+03  0.1015063E+03 -0.1707911E+03
     1.526  0.1616026E-01  0.5743778E-02  0.1386871E-03  0.5689007E-02  0.4476577E-02  0.6869397E-02 -0.9480905E+02 -0.7730272E+02  0.1459587E+02 -0.7248106E+02 -0.1055497E+03 -0.1610266E+03
     1.621  0.4171436E-02  0.4806533E-03  0.8628743E-03  0.5356989E-04  0.2742159E-02  0.9222726E-02 -0.1700781E+03  0.8028363E+02 -0.1469634E+03 -0.6432458E+02  0.3566537E+02  0.1756432E+02
     1.716  0.8521372E-02  0.2224408E-02  0.1226635E-02  0.2402353E-02  0.1253494E-02  0.3182765E-02  0.7393748E+02  0.8187126E+02  0.2978334E+02  0.8908066E+02 -0.1584330E+03 -0.1678990E+03
     1.811  0.7986894E-02  0.2323657E-02  0.1257486E-02  0.2357457E-02  0.6230279E-03  0.1694663E-02 -0.8666569E+02 -0.1019911E+03 -0.1622674E+03 -0.9755471E+02 -0.1449658E+02  0.1751389E+03
     1.905  0.5431443E-02  0.1396085E-02  0.9194820E-03  0.1391131E-02  0.4106103E-03  0.3489381E-02  0.1089113E+03  0.7470063E+02 -0.7935514E+01  0.7678272E+02  0.1326196E+03 -0.4784560E+01
     2.000  0.3268046E-02  0.4673645E-03  0.4911415E-03  0.4260548E-03  0.3607803E-03  0.3272817E-02 -0.5617166E+02 -0.1139915E+03  0.1484649E+03 -0.1184802E+03 -0.6636620E+02 -0.1763518E+03
beta=     40.000(deg), Number of pulsation=      20
     0.200  0.7416835E+00  0.6179888E+00  0.9934881E+00  0.2169853E+00  0.1802136E+00  0.9696580E-01  0.8999988E+02  0.8999921E+02 -0.3837763E-03  0.8998624E+02 -0.8999987E+02 -0.1800000E+03
     0.295  0.6939114E+00  0.5401890E+00  0.9710168E+00  0.2997182E+01  0.3925248E+00  0.2007807E+00  0.9000506E+02  0.9004587E+02  0.3382285E-01  0.8989346E+02 -0.8999754E+02 -0.1799964E+03
     0.389  0.6030584E+00  0.5127589E+00  0.9170215E+00  0.3838081E+00  0.6918113E+00  0.3204576E+00  0.9019721E+02  0.8977338E+02  0.4591373E+00 -0.9132354E+02 -0.8982793E+02 -0.1799617E+03
     0.484  0.4572520E+00  0.3965813E+00  0.8060297E+00  0.1112952E+00  0.1126545E+01  0.4216729E+00  0.9258143E+02  0.8939845E+02  0.2136960E+01 -0.9665770E+02 -0.8737139E+02 -0.1798336E+03
     0.579  0.2116972E+00  0.2530999E+00  0.6254910E+00  0.1665035E-01  0.1791837E+01  0.4586656E+00  0.1077782E+03  0.9039599E+02  0.5488714E+01 -0.1338931E+03 -0.6955821E+02 -0.1796627E+03
     0.674  0.5782351E-01  0.9562421E-01  0.3586705E+00  0.1753712E-01  0.1559284E+01  0.3986440E+00 -0.4089664E+02  0.1044979E+03  0.2096830E+02  0.1135359E+03 -0.2307971E+02 -0.1789606E+03
     0.768  0.1044466E+00  0.5559504E-01  0.6908406E-01  0.6836279E-02  0.4804535E+00  0.2341203E+00 -0.7742085E+02 -0.1206891E+03 -0.4259676E+02 -0.1272825E+03  0.6375082E+01 -0.1726138E+03
     0.863  0.1250103E+00  0.9124673E-01  0.7717893E-01  0.3346674E-01  0.6106182E-01  0.2927598E-01 -0.1018714E+03 -0.9842722E+02 -0.7550397E+02 -0.8792490E+02 -0.1410278E+02 -0.1098199E+03
     0.958  0.6115472E-01  0.4490477E-01  0.3211792E-01  0.2759305E-01  0.4674250E-01  0.1049950E+00 -0.1290718E+03 -0.9313675E+02 -0.1018953E+03 -0.8359411E+02 -0.1526975E+03 -0.6028209E+01
     1.053  0.4988950E-01  0.1462303E-01  0.7592004E-02  0.4227647E-02  0.3050560E-01  0.8434857E-01  0.1316075E+03  0.7269389E+02  0.1698822E+03  0.7471746E+02 -0.1785224E+03 -0.7196244E+01
     1.147  0.4432331E-01  0.3285527E-01  0.6326391E-02  0.2302601E-01  0.3249348E-02  0.5010708E-02  0.9144878E+02  0.6943496E+02  0.1151191E+03  0.8224408E+02  0.6710094E+02 -0.2400533E+02
     1.242  0.2427558E-01  0.9384315E-02  0.2671082E-02  0.1046566E-01  0.4635448E-02  0.4607834E-01  0.1781672E+02  0.6691408E+02  0.1720531E+02  0.8411333E+02  0.8290359E+01  0.1630888E+03
     1.337  0.2232494E-01  0.1529124E-01  0.1144232E-02  0.1084017E-01  0.8005200E-02  0.2128105E-01 -0.7714581E+02 -0.1164181E+03  0.4925896E+02 -0.1014545E+03 -0.4836939E+02  0.1644830E+03
     1.432  0.6550671E-02  0.8916524E-02  0.2162740E-02  0.7893564E-02  0.5705609E-02  0.1780425E-01 -0.1705730E+03 -0.1115944E+03 -0.1337765E+03 -0.9755514E+02  0.1244070E+03 -0.1621813E+02
     1.526  0.6597782E-02  0.4595557E-02  0.7892425E-03  0.3668393E-02  0.9279929E-03  0.1010974E-01  0.1248572E+03  0.5339792E+02  0.5654240E+02  0.6129835E+02 -0.1721183E+03 -0.9979877E+01
     1.621  0.3452852E-02  0.1878171E-02  0.2816136E-03  0.2833281E-02  0.9244201E-03  0.4937208E-02  0.5878813E+02  0.6924335E+02  0.1227538E+02  0.8406959E+02 -0.9917243E+02  0.1393447E+03
     1.716  0.1314941E-02  0.1648879E-02  0.5524022E-03  0.2174400E-02  0.9891656E-04  0.2571845E-02 -0.8603591E+02 -0.1514707E+03 -0.1288157E+03 -0.1395264E+03 -0.7221297E+02 -0.1544103E+03
     1.811  0.1067328E-02  0.2240604E-03  0.4574965E-04  0.6241124E-03  0.2367408E-03  0.1814364E-02 -0.6377700E+02 -0.1602339E+03  0.1349773E+03  0.7131592E+01 -0.1256572E+03 -0.1391196E+03
     1.905  0.7308542E-03  0.1293638E-02  0.2567690E-04  0.5835428E-03  0.1035836E-03  0.3846580E-02 -0.1493754E+03 -0.5103463E+02 -0.1774213E+02 -0.6501512E+02  0.7359819E+02  0.6404409E+01
     2.000  0.1480969E-02  0.1943107E-02  0.8497301E-04  0.1171030E-02  0.5283607E-04  0.8842912E-03  0.7918699E+02  0.1138885E+03 -0.1682775E+02  0.1137203E+03  0.6329465E+02  0.1710378E+03
beta=     60.000(deg), Number of pulsation=      20
     0.200  0.4869988E+00  0.8365198E+00  0.9982940E+00  0.2940030E+00  0.1179480E+00  0.8549618E-01  0.8999986E+02  0.8999928E+02 -0.5908431E-03  0.8998656E+02 -0.8999988E+02 -0.1799999E+03
     0.295  0.4660033E+00  0.7437901E+00  0.9934948E+00  0.4150885E+01  0.2595105E+00  0.1787843E+00  0.9000426E+02  0.9004603E+02  0.1870397E-01  0.8989373E+02 -0.8999819E+02 -0.1799964E+03
     0.389  0.4304781E+00  0.7399348E+00  0.9865173E+00  0.5660184E+00  0.4694375E+00  0.2928275E+00  0.9016452E+02  0.8976183E+02  0.3123955E+00 -0.9130694E+02 -0.8985220E+02 -0.1799612E+03
     0.484  0.3759085E+00  0.6328461E+00  0.9819514E+00  0.1938953E+00  0.8074148E+00  0.4069369E+00  0.9201191E+02  0.8919683E+02  0.1882571E+01 -0.9628513E+02 -0.8767728E+02 -0.1798317E+03
     0.579  0.2601024E+00  0.4987798E+00  0.1003177E+01  0.5261293E-01  0.1446952E+01  0.4898813E+00  0.1010710E+03  0.8841040E+02  0.7754260E+01 -0.1171100E+03 -0.7105940E+02 -0.1797538E+03
     0.674  0.1127701E+00  0.3378426E+00  0.1011148E+01  0.2827493E-01  0.1646969E+01  0.5106712E+00  0.6974895E+02  0.8870665E+02  0.3581763E+02  0.1262189E+03 -0.2459590E+02  0.1797157E+03
     0.768  0.8084321E-01  0.1642952E+00  0.3625494E+00  0.3939062E-01  0.8040273E+00  0.4522682E+00  0.5020884E+02  0.8771318E+02  0.8271774E+02  0.1007775E+03  0.1188461E+02  0.1787887E+03
     0.863  0.3530673E-01  0.3746142E-01  0.5487016E-01  0.2121164E-01  0.2920073E+00  0.3143808E+00 -0.8335139E+01  0.8334895E+02  0.7108909E+02  0.9075562E+02  0.1517026E+02  0.1750423E+03
     0.958  0.5086841E-01  0.4016914E-01  0.1823258E-01  0.1002943E-01  0.9606473E-01  0.1724241E+00 -0.7054417E+02 -0.1121545E+03 -0.3469653E+02 -0.1145839E+03  0.1457238E+01  0.1663962E+03
     1.053  0.5531643E-01  0.6452505E-01  0.1796890E-01  0.3172095E-01  0.2253291E-01  0.4359968E-01 -0.9101689E+02 -0.1172000E+03 -0.8585173E+02 -0.1102445E+03 -0.2713932E+02  0.1576730E+03
     1.147  0.3188500E-01  0.4829910E-01  0.3317952E-02  0.3152373E-01  0.1394793E-01  0.3689310E-01 -0.1053041E+03 -0.1269604E+03 -0.1191757E+03 -0.1157482E+03  0.1750979E+03 -0.3308173E+02
     1.242  0.7516869E-02  0.1540441E-01  0.8271257E-02  0.1440364E-01  0.1965613E-01  0.6143630E-01 -0.1684575E+03 -0.1302192E+03 -0.1360108E+03 -0.1105451E+03  0.1331365E+03 -0.4033734E+02
     1.337  0.8164016E-02  0.9070607E-02  0.3656488E-03  0.4873872E-02  0.6105288E-02  0.3920556E-01  0.1341705E+03  0.2159815E+02  0.1178610E+03  0.3969534E+01  0.1254549E+03 -0.4335715E+02
     1.432  0.3747270E-02  0.1580399E-01  0.1304867E-02  0.1065579E-01  0.4602701E-03  0.1507715E-01  0.8916342E+02  0.3038835E+02  0.2849362E+02  0.4230799E+02  0.8830698E+02  0.1378429E+02
