  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.4524864E+08  0.0000000E+00  0.2400000E+02  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1036946E+10  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2400000E+02  0.0000000E+00  0.8248451E+11  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
